X1	X2	Y
-282.51004484000003	2.913275505	YES
521.42840642	-6.062693121	YES
-234.2924956	3.442616485	YES
129.38049037000002	4.014070333	NO
26.024993649999992	-1.197786911	NO
274.27327995	-5.095061806	YES
85.140512	-3.402522791	YES
-25.002121650000014	-4.296043983	YES
463.01399301999993	5.626347114	NO
179.84169704	8.700219596	NO
-147.53497958000003	1.388539908	YES
341.1702706	6.316738447	NO
410.65723304	-3.294224796	YES
142.42428155	6.565498805	NO
484.7962692	-1.780753498	YES
529.52303394	1.728014783	YES
384.99368114	-7.870293277	YES
288.90690448	2.753605663	NO
390.31385313	-8.940272766	YES
272.39493152	-5.074631581	YES
519.2911825900001	-0.149555217	YES
343.81377748	-3.370445789	NO
114.6444389	2.856800975	NO
371.42072664	-8.477083582	YES
-19.3592176	5.848435554	NO
-197.38071797	-2.326925521	YES
351.09434672000003	0.093637996	YES
265.10740134	2.656694292	NO
409.971529	7.62497934	NO
294.82886549	5.802631366	NO
473.01920649	-0.812595479	YES
46.56793824	2.856347075	NO
215.66861684	-0.033384992	NO
402.20745674	0.383735748	YES
170.50281854000002	-3.444071174	NO
194.02894746	-8.10651921	YES
244.96541367000003	-3.919522458	NO
38.975638700000005	-3.347547589	YES
202.98081787	-4.138757967	NO
221.30702689	4.283429373	NO
102.12978773	-3.156069167	NO
364.49521077	3.751333266	NO
101.36167402	8.516428114	NO
99.94588783	-2.452292483	NO
13.619570829999994	-2.054879589	YES
278.53164287000004	1.19037856	NO
210.67795858	-0.128358865	NO
332.66336583	6.153214093	NO
79.98882154	3.422075746	NO
32.43221412	-3.02979718	YES
-70.57652514000002	-1.25250012	YES
-228.84515496	5.784879004	YES
252.08096519	-1.630837243	NO
267.92932093	7.557604936	NO
-295.12589942	2.025206027	YES
645.71598844	-0.344799764	YES
146.30071943000002	-5.235692759	YES
484.02251559	-3.429125888	YES
87.32323582999999	-7.177699003	YES
81.36709536000001	-4.555382591	YES
482.27990759	5.439392562	NO
7.103020090000022	8.678618669	NO
2.9087899799999946	7.145327358	NO
176.18105936	-5.659535068	YES
257.78219492	-4.649731083	NO
360.17632332999995	-3.535653184	NO
-290.00727577000004	3.507317283	YES
-85.32714725	1.983060187	NO
170.81234489	-5.34149155	YES
331.04338012000005	-3.929171776	YES
633.90104089	-3.809533546	YES
65.155869	-2.217329354	YES
463.92192151	2.814386066	YES
-14.653585480000018	6.58655436	NO
130.78929147	-5.060910113	NO
-76.31463191999998	-2.930268144	YES
-15.461699500000002	-6.502731685	YES
-79.31250911000001	7.70969677	NO
-51.41113897000001	1.834987651	YES
202.29189817	-4.233517479	NO
394.57076775	1.776646434	YES
5.369798880000005	-5.331831827	YES
292.90588387	-3.262302562	NO
141.48846772000002	-10.27851483	YES
566.10258261	3.683113931	YES
-252.85814207	7.086397675	NO
260.63679793	0.983522357	NO
-47.66164273000001	-6.618361061	YES
62.69782173	-7.555241468	YES
11.058726880000007	1.840226422	NO
567.54362998	8.389400094	NO
-165.4536885	-0.519242012	YES
697.90937822	-4.723263704	YES
60.77482667	0.181152621	NO
-108.70530212	1.277584945	YES
218.38531957	-0.466210456	NO
-39.65422870000002	-3.121196661	YES
596.45807883	-8.965997769	YES
-88.84575262000003	-1.403088738	YES
336.99205803	5.143860754	NO
65.24380734	5.974322674	NO
165.39814267	-9.253426845	YES
31.602191569999995	-0.863065203	NO
139.08650942	-2.319489772	NO
61.81571085000001	1.56166224	NO
336.43969629000003	-6.231477096	YES
412.34162449	1.686272158	YES
-224.70851091	1.242077086	YES
-43.84292391	7.429433418	NO
258.01870868000003	6.989967778	NO
174.4194178	-4.130979658	NO
-231.20484852	1.415731075	YES
184.862001	-7.827184321	YES
-100.81836866	-2.802594317	YES
-136.62279746000002	6.182840529	NO
83.37793418999999	-7.290792539	YES
-36.03106944000001	-5.190055996	YES
-240.93290049	5.478983801	NO
316.40879757	6.505167531	NO
-226.75443612	-0.416305142	YES
421.35375958	-8.433027848	YES
-331.44211249999995	5.302413415	YES
-293.18930693000004	-0.085608251	YES
591.75959609	0.028875278	YES
298.84267389	4.403522263	NO
-239.54972506	1.126886499	YES
126.88795067	7.001924746	NO
401.23878631	2.148843545	NO
152.93247162	0.74406533	NO
539.3501854	-3.18332069	YES
369.63944126	-9.217184606	YES
78.75435033	-2.06575641	YES
170.1511279	-3.852438012	NO
150.64722039999998	8.679795237	NO
38.022570639999984	-3.517844386	YES
184.98166404	-3.246579939	YES
300.45828432	6.20744684	NO
-103.9360232	-6.725403281	YES
-182.1506303	3.59516599	YES
19.83651274999999	8.469973535	NO
111.01686929	9.406448972	NO
11.89363620000001	0.327662805	NO
524.6927396599999	-5.657275596	YES
-97.14272228000004	-6.53131557	YES
